0.000000	0.031442	0.000000
0.033981	0.031296	1.000000
0.078951	0.031325	1.000000
0.109165	0.031091	1.000000
0.145142	0.031241	1.000000
0.173125	0.031277	1.000000
0.203108	0.031267	1.000000
0.233088	0.031113	1.000000
0.263069	0.031288	1.000000
0.292118	0.031277	1.000000
0.323124	0.031293	1.000000
0.353148	0.031097	1.000000
0.381190	0.031279	1.000000
0.411172	0.031346	1.000000
0.439188	0.031238	1.000000
0.468342	0.031267	1.000000
0.498323	0.031316	1.000000
0.528403	0.031160	1.000000
0.556553	0.031024	1.000000
0.592732	0.031314	1.000000
0.622800	0.030960	1.000000
0.655962	0.031169	1.000000
0.683992	0.031281	1.000000
0.713962	0.031424	1.000000
0.742946	0.031105	1.000000
0.771924	0.031134	1.000000
0.800004	0.031091	1.000000
0.829991	0.030957	1.000000
0.858177	0.031227	1.000000
0.913143	0.030807	1.000000
0.948122	0.030783	1.000000
0.982100	0.030602	1.000000
1.026085	0.030508	1.000000
1.058053	0.030815	1.000000
1.086035	0.030519	1.000000
1.114018	0.030344	1.000000
1.148000	0.030304	1.000000
1.177981	0.030437	1.000000
1.207020	0.030354	1.000000
1.236032	0.030089	1.000000
1.271067	0.030084	1.000000
1.301091	0.030122	1.000000
1.330184	0.030099	1.000000
1.361162	0.029933	1.000000
1.396141	0.029941	1.000000
1.428150	0.029929	1.000000
1.458134	0.029553	1.000000
1.493202	0.029529	1.000000
1.526185	0.029497	1.000000
1.556192	0.029263	1.000000
1.586271	0.029416	1.000000
1.615325	0.029300	1.000000
1.644308	0.029198	1.000000
1.681471	0.029297	1.000000
1.711603	0.029330	1.000000
1.741584	0.028975	1.000000
1.778725	0.029057	1.000000
1.806736	0.029288	1.000000
1.837759	0.028743	1.000000
1.874768	0.029121	1.000000
1.903749	0.028772	1.000000
1.933860	0.028659	1.000000
1.962967	0.028578	1.000000
2.000944	0.028659	1.000000
2.030925	0.028571	1.000000
2.060908	0.028598	1.000000
2.091887	0.028667	1.000000
2.121876	0.028154	1.000000
2.157847	0.028349	1.000000
2.189044	0.028044	1.000000
2.219058	0.028215	1.000000
2.250038	0.028081	1.000000
2.279019	0.028102	1.000000
2.310001	0.028383	1.000000
2.340981	0.027979	1.000000
2.370968	0.027904	1.000000
2.401034	0.027832	1.000000
2.432015	0.027736	1.000000
2.468992	0.027917	1.000000
2.500972	0.027742	1.000000
2.530956	0.027660	1.000000
2.561970	0.027928	1.000000
2.593949	0.027921	1.000000
2.624018	0.027643	1.000000
2.655995	0.027505	1.000000
2.686976	0.027605	1.000000
2.716960	0.027625	1.000000
2.749033	0.027542	1.000000
2.780014	0.027325	1.000000
2.818090	0.027342	1.000000
2.849061	0.027245	1.000000
2.887285	0.027060	1.000000
2.918314	0.027122	1.000000
2.949442	0.027208	1.000000
2.979422	0.027180	1.000000
3.010403	0.027177	1.000000
3.040384	0.027031	1.000000
3.073398	0.026631	1.000000
3.110459	0.026718	1.000000
3.142482	0.026816	1.000000
3.173463	0.026862	1.000000
3.206442	0.026785	1.000000
3.236427	0.026695	1.000000
3.268405	0.026677	1.000000
3.299473	0.026511	1.000000
3.329586	0.026427	1.000000
3.366672	0.026259	1.000000
3.398698	0.026213	1.000000
3.428680	0.026349	1.000000
3.460659	0.026259	1.000000
3.491642	0.026180	1.000000
3.522716	0.025905	1.000000
3.560889	0.026050	1.000000
3.592868	0.025929	1.000000
