0.000000	0.008725	0.000000
0.031977	0.008586	0.000000
0.066955	0.008499	0.000000
0.100938	0.008533	0.000000
0.131915	0.008566	0.000000
0.160929	0.008589	0.000000
0.191906	0.008545	0.000000
0.220953	0.008336	0.000000
0.259021	0.008464	0.000000
0.287107	0.008340	0.000000
0.317175	0.008311	0.000000
0.351184	0.008278	0.000000
0.387249	0.008191	0.000000
0.421228	0.008168	0.000000
0.452208	0.008258	0.000000
0.481191	0.008289	0.000000
0.512171	0.008313	0.000000
0.542153	0.008298	0.000000
0.572134	0.008043	0.000000
0.606114	0.008127	0.000000
0.637095	0.008003	0.000000
0.666079	0.007997	0.000000
0.699202	0.008063	0.000000
0.728350	0.008167	0.000000
0.758455	0.008119	0.000000
0.788435	0.007950	0.000000
0.824414	0.008109	0.000000
0.854393	0.007922	0.000000
0.884375	0.007938	0.000000
0.914357	0.008049	0.000000
0.943339	0.008092	0.000000
0.973321	0.008003	0.000000
1.001303	0.007814	0.000000
1.040279	0.007959	0.000000
1.073259	0.007860	0.000000
1.103241	0.007845	0.000000
1.136220	0.007892	0.000000
1.165203	0.007864	0.000000
1.196183	0.008011	0.000000
1.224165	0.007982	0.000000
1.254163	0.007767	0.000000
1.290167	0.007822	0.000000
1.320150	0.007742	0.000000
1.351166	0.007773	0.000000
1.381177	0.007861	0.000000
1.410189	0.007918	0.000000
1.440368	0.007797	0.000000
1.470351	0.007700	0.000000
1.506379	0.007695	0.000000
1.536362	0.007668	0.000000
1.566438	0.007735	0.000000
1.596420	0.007867	0.000000
1.625563	0.007893	0.000000
1.655674	0.007613	0.000000
1.685691	0.007626	0.000000
1.714775	0.007727	0.000000
1.743835	0.007780	0.000000
1.773985	0.007738	0.000000
1.803994	0.007681	0.000000
1.834007	0.007617	0.000000
1.864986	0.007715	0.000000
1.895969	0.007748	0.000000
1.924952	0.007860	0.000000
1.956931	0.007692	0.000000
1.987911	0.007658	0.000000
2.017894	0.007632	0.000000
2.048880	0.007637	0.000000
2.077856	0.007758	0.000000
2.108838	0.007793	0.000000
2.139819	0.007639	0.000000
2.169799	0.007608	0.000000
2.199782	0.007599	0.000000
2.232807	0.007663	0.000000
2.263823	0.007753	0.000000
2.293900	0.007710	0.000000
2.324879	0.007736	0.000000
2.352965	0.007565	0.000000
2.383972	0.007603	0.000000
2.414982	0.007707	0.000000
2.446006	0.007755	0.000000
2.476985	0.007843	0.000000
2.508125	0.007661	0.000000
2.539106	0.007550	0.000000
2.570090	0.007556	0.000000
2.602163	0.007597	0.000000
2.633144	0.007607	0.000000
2.663155	0.007814	0.000000
2.693143	0.007799	0.000000
2.723242	0.007709	0.000000
2.753222	0.007565	0.000000
2.784244	0.007579	0.000000
2.814226	0.007568	0.000000
2.846309	0.007751	0.000000
2.876317	0.007735	0.000000
2.906307	0.007668	0.000000
2.939362	0.007591	0.000000
2.970358	0.007549	0.000000
3.003422	0.007495	0.000000
3.032398	0.007608	0.000000
3.063406	0.007736	0.000000
3.095387	0.007738	0.000000
3.125456	0.007825	0.000000
3.157436	0.007674	0.000000
3.189416	0.007677	0.000000
3.221596	0.007616	0.000000
3.253775	0.007626	0.000000
3.285782	0.007588	0.000000
3.317844	0.007668	0.000000
3.349826	0.007684	0.000000
3.382899	0.007787	0.000000
3.413882	0.007771	0.000000
3.447235	0.007773	0.000000
3.479216	0.007800	0.000000
3.509304	0.007829	0.000000
3.539306	0.007687	0.000000
3.572287	0.007687	0.000000
3.604267	0.007666	0.000000
3.636247	0.007654	0.000000
3.667366	0.007684	0.000000
3.699346	0.007765	0.000000
3.730394	0.007773	0.000000
3.761502	0.007898	0.000000
3.793499	0.007893	0.000000
3.823463	0.007732	0.000000
3.856442	0.007733	0.000000
3.887424	0.007741	0.000000
3.920557	0.007701	0.000000
3.952610	0.007687	0.000000
3.983592	0.007759	0.000000
4.013615	0.007799	0.000000
4.046594	0.007922	0.000000
4.077603	0.007924	0.000000
4.110582	0.007974	0.000000
4.140563	0.007878	0.000000
4.172682	0.007852	0.000000
4.205729	0.007785	0.000000
4.238784	0.007768	0.000000
4.271762	0.007794	0.000000
4.304770	0.007835	0.000000
4.336791	0.007822	0.000000
4.369772	0.007823	0.000000
4.402752	0.007819	0.000000
4.435778	0.007863	0.000000
4.468833	0.007918	0.000000
4.502928	0.007922	0.000000
4.534909	0.007970	0.000000
4.566923	0.007971	0.000000
4.598903	0.008107	0.000000
4.630979	0.008096	0.000000
4.664002	0.008105	0.000000
4.696042	0.008115	0.000000
4.727129	0.008147	0.000000
4.760169	0.008237	0.000000
4.793193	0.008305	0.000000
4.826308	0.008362	0.000000
4.859288	0.008411	0.000000
4.891358	0.008513	0.000000
4.923338	0.008411	0.000000
4.957390	0.008466	0.000000
4.991428	0.008492	0.000000
5.025406	0.008566	0.000000
5.053391	0.008499	0.000000
5.085372	0.008490	0.000000
5.119426	0.008635	0.000000
5.153502	0.008698	0.000000
5.187481	0.008675	0.000000
5.222503	0.008710	0.000000
5.256800	0.008772	0.000000
5.290812	0.008955	0.000000
5.325791	0.009065	0.000000
5.365767	0.009076	0.000000
5.399888	0.009123	0.000000
5.440940	0.009389	0.000000
5.473998	0.009312	0.000000
5.508017	0.009474	0.000000
5.539001	0.009332	0.000000
5.570038	0.009407	0.000000
5.604018	0.009552	0.000000
5.633998	0.009547	0.000000
5.668039	0.009576	0.000000
5.702031	0.009737	0.000000
5.740010	0.009863	0.000000
5.777987	0.009932	0.000000
5.810966	0.009999	0.000000
5.845977	0.010112	0.000000
5.889043	0.010001	0.000000
5.924050	0.010297	0.000000
5.965024	0.010263	0.000000
5.998003	0.010321	0.000000
6.030983	0.010338	0.000000
6.064962	0.010431	0.000000
6.094949	0.010666	0.000000
6.130927	0.010556	0.000000
6.164042	0.010634	0.000000
6.197053	0.010748	0.000000
6.230031	0.010800	0.000000
6.273005	0.010745	0.000000
6.306984	0.010994	0.000000
6.341962	0.011108	0.000000
6.372959	0.010968	0.000000
6.407987	0.011079	0.000000
6.441964	0.011047	0.000000
